title,link,author,date,comments,views,diggs
讨论: TDD in HTML & JavaScript 之可行性和最佳实践,https://www.cnblogs.com/teddyma/archive/2010/07/11/1775394.html,Teddy's Knowledge Base,2010-07-11 22:23,24,4914,9
经过一年时间的沉淀 再次回首 TCP Socket服务器编程 (二),https://www.cnblogs.com/zc22/archive/2010/07/11/1775077.html,辰,2010-07-11 02:18,26,5591,0
Swifter C#之inline还是不inline，这是个问题,https://www.cnblogs.com/noremorse/archive/2010/07/10/inline_or_not.html,noremorse,2010-07-10 23:46,23,8116,6
当2个项目中出现了只有一个方法的相同代码时，要不要单独建一个项目来消除重复代码,https://www.cnblogs.com/bighuiwolf/archive/2010/07/10/1774842.html,灰灰狼,2010-07-10 14:12,38,3555,2
也谈事件（Event）,https://www.cnblogs.com/artech/archive/2010/07/10/InsideEvent.html,Artech,2010-07-10 13:56,29,11897,34
关于近期C#大论战的回应,https://www.cnblogs.com/firelong/archive/2010/07/09/1774490.html,firelong,2010-07-09 16:53,207,12064,15
WPF 基础到企业应用系列3——WPF开发漫谈,https://www.cnblogs.com/KnightsWarrior/archive/2010/07/09/1774059.html,圣殿骑士,2010-07-09 02:04,123,30093,109
Android 系统缺陷不完全点评,https://www.cnblogs.com/SkyD/archive/2010/07/08/1773345.html,斯克迪亚,2010-07-08 09:59,68,16640,8
老调重弹——如何面试（二）,https://www.cnblogs.com/sumtec/archive/2010/07/07/1769815.html,Sumtec,2010-07-07 18:54,16,5098,5
分布式计算，WCF+JSON+实体对象与WebService+DataSet效率大比拼,https://www.cnblogs.com/bluedoctor/archive/2010/07/07/1773073.html,深蓝医生,2010-07-07 18:45,16,6911,3
C++/C#/F#/Java/JS/Lua/Python/Ruby渲染比试,https://www.cnblogs.com/miloyip/archive/2010/07/07/languages_brawl_GI.html,Milo Yip,2010-07-07 00:20,112,66117,54
重温数据库访问——故事篇,https://www.cnblogs.com/jyk/archive/2010/07/06/1771962.html,金色海洋（jyk）,2010-07-06 10:57,120,7249,30
WPF 基础到企业应用系列2——WPF前世今生,https://www.cnblogs.com/KnightsWarrior/archive/2010/07/06/1771831.html,圣殿骑士,2010-07-06 04:06,115,22959,111
浅谈C#的语法特性及杂七杂八,https://www.cnblogs.com/kym/archive/2010/07/06/1771827.html,飞林沙,2010-07-06 03:10,38,7098,11
从 if else 到 switch case 再到抽象,https://www.cnblogs.com/cathsfz/archive/2010/07/05/1771335.html,Cat Chen,2010-07-05 14:04,65,15985,41
关于.net反射和metadata加载--致Jeffray Zhao等几位和firelong,https://www.cnblogs.com/mikelij/archive/2010/07/04/1770897.html,mikelij,2010-07-04 16:49,100,9106,10
c#不可忍受之慢——谁是罪魁祸首,https://www.cnblogs.com/vwxyzh/archive/2010/07/03/1770410.html,Zhenway,2010-07-03 12:12,39,23574,36
现在是Flash的，未来是HTML5的，那么Silverlight呢,https://www.cnblogs.com/noremorse/archive/2010/07/02/1769819.html,noremorse,2010-07-02 12:37,49,7608,9
关于using及foreach的一点看法，及其他,https://www.cnblogs.com/JeffreyZhao/archive/2010/07/02/1769803.html,Jeffrey Zhao,2010-07-02 12:00,70,23428,47
老调重弹——如何面试（一）,https://www.cnblogs.com/sumtec/archive/2010/07/02/1768490.html,Sumtec,2010-07-02 11:23,14,5520,7
也谈谈性能：局部性与性能的实验观察,https://www.cnblogs.com/xiaotie/archive/2010/07/02/1769616.html,xiaotie,2010-07-02 04:59,17,4790,17
领域驱动设计实践,https://www.cnblogs.com/wayfarer/archive/2010/06/30/1768694.html,张逸,2010-06-30 22:13,40,26051,27
Windows Server AppFabric Caching,https://www.cnblogs.com/shanyou/archive/2010/06/29/AppFabricCaching.html,张善友,2010-06-29 23:39,11,8693,4
程序员的语言“艳遇史”（六）——网络工程师perl,https://www.cnblogs.com/fzwudc/archive/2010/06/29/1767618.html,没一句正经的业余程序员,2010-06-29 15:19,12,7511,5
精进不休 .NET 4.0 系列文章索引,https://www.cnblogs.com/webabcd/archive/2010/06/29/1767212.html,webabcd,2010-06-29 09:14,34,21126,26
MongoDB的应用,https://www.cnblogs.com/Seapeak/archive/2010/06/28/1767091.html,xvhfeng,2010-06-28 23:00,14,7718,3
经过一年时间的沉淀 再次回首 TCP Socket服务器编程,https://www.cnblogs.com/zc22/archive/2010/06/27/1766007.html,辰,2010-06-27 02:54,75,34034,44
面向对象之对象世界,https://www.cnblogs.com/zengyongjoy/archive/2010/06/26/1765824.html,richardzeng,2010-06-26 16:08,13,3024,2
C#的性能到底有多差？,https://www.cnblogs.com/xiaoweiz/archive/2010/06/26/1765428.html,xiaoweiz,2010-06-26 08:43,93,27805,38
程序物语（十）守望内心的宁静,https://www.cnblogs.com/downmoon/archive/2010/06/25/1765046.html,邀月,2010-06-25 12:49,14,3725,6
C#确实是很“慢”——最后的疯狂,https://www.cnblogs.com/sumtec/archive/2010/06/25/1764838.html,Sumtec,2010-06-25 10:00,122,17233,47
C#会重蹈覆辙吗？系列之2：反射及元数据的性能问题,https://www.cnblogs.com/firelong/archive/2010/06/24/1764597.html,firelong,2010-06-24 17:42,342,18379,34
Discuz!NT负载均衡方案,https://www.cnblogs.com/daizhj/archive/2010/06/24/1667422.html,代震军,2010-06-24 09:45,32,13691,15
C# vs C++ 全局照明渲染性能比试,https://www.cnblogs.com/miloyip/archive/2010/06/23/cpp_vs_cs_GI.html,Milo Yip,2010-06-23 09:48,104,32428,58
C#内嵌汇编代码的讨论,https://www.cnblogs.com/zxjay/archive/2010/06/22/1762808.html,Zzx飘遥,2010-06-22 17:08,14,11791,8
回firelong之C#慢,https://www.cnblogs.com/sumtec/archive/2010/06/22/1762564.html,Sumtec,2010-06-22 12:21,118,7802,31
C#会重蹈覆辙吗？系列之1：论C#性能不能承受之慢,https://www.cnblogs.com/firelong/archive/2010/06/22/1762376.html,firelong,2010-06-22 03:33,343,18462,30
关于项目进度慢的思考----如何提高整体开发效率,https://www.cnblogs.com/virusswb/archive/2010/06/21/1762321.html,Virus-BeautyCode,2010-06-21 23:42,20,7578,5
Ubuntu 中的编程语言(下),https://www.cnblogs.com/skyivben/archive/2010/06/20/1761460.html,银河,2010-06-20 17:52,10,6412,6
C与C++社区混战，C#会重蹈覆辙吗？,https://www.cnblogs.com/firelong/archive/2010/06/20/1761357.html,firelong,2010-06-20 13:38,257,19720,16
利用WCF的P2P共享剪贴板上的数据,https://www.cnblogs.com/zhuqil/archive/2010/06/20/wcf-p2p-demo.html,麒麟,2010-06-20 03:34,22,6139,13
Cassandra的限制,https://www.cnblogs.com/gpcuster/archive/2010/06/19/1760870.html,逖靖寒,2010-06-19 15:54,1,7220,4
名站技术分析 — facebook奇特的页面加载技术,https://www.cnblogs.com/BearsTaR/archive/2010/06/18/facebook_html_chunk.html,BearRui(AK-47),2010-06-18 08:51,203,28842,49
探讨 .NET 4 新增的 SortedSet 类,https://www.cnblogs.com/WizardWu/archive/2010/06/17/1759297.html,WizardWu,2010-06-17 02:47,32,10488,17
Ubuntu 中的编程语言(中),https://www.cnblogs.com/skyivben/archive/2010/06/16/1759265.html,银河,2010-06-16 23:15,12,4960,5
Ubuntu 中的编程语言(上),https://www.cnblogs.com/skyivben/archive/2010/06/15/1758600.html,银河,2010-06-15 13:44,14,10981,12
用JavaScript玩转游戏物理(一)运动学模拟与粒子系统,https://www.cnblogs.com/miloyip/archive/2010/06/14/Kinematics_ParticleSystem.html,Milo Yip,2010-06-14 16:19,84,51808,138
什么才是好的手持产品?,https://www.cnblogs.com/wangkewei/archive/2010/06/14/1758178.html,王克伟,2010-06-14 12:01,11,4984,6
关于程序员在30岁、35岁之后怎么办的新思考,https://www.cnblogs.com/virusswb/archive/2010/06/14/Coding-After-30-years-old.html,Virus-BeautyCode,2010-06-14 10:40,57,18712,23
合理利用现有技术构建高性能Web应用，兼为这两天的战帖添把火,https://www.cnblogs.com/Alexander-Lee/archive/2010/06/13/1758020.html,亚历山大同志,2010-06-13 22:43,43,5101,5
NIIT毕业学员的自白：1+2=3(我是一个毕业了3年多的学员),https://www.cnblogs.com/gantianamin2001/archive/2010/06/13/1757598.html,干田,2010-06-13 10:43,65,5908,17
压榨机器，Hack，设计极限强度的网络应用,https://www.cnblogs.com/xiaotie/archive/2010/06/13/1757483.html,xiaotie,2010-06-13 02:55,25,4625,9
《选择大公司还是小公司》（2010/06/11）,https://www.cnblogs.com/n216/archive/2010/06/12/1756775.html,n216,2010-06-12 08:32,101,11722,25
分享一些非常好用的Visual Studio扩展,https://www.cnblogs.com/lyj/archive/2010/06/11/vs2010-Extension.html,李永京,2010-06-11 22:57,69,32517,22
从事ASP.NET开发两年多，谈谈对两三年工作经验的ASP.NET程序员的基本见解,https://www.cnblogs.com/yangtongnet/archive/2010/06/11/1756458.html,弗雷德瑞克杨,2010-06-11 16:14,188,8450,22
谈谈 IT 软件开发工程师 基本功,https://www.cnblogs.com/foolishfox/archive/2010/06/11/1756061.html,笨笨的猪,2010-06-11 09:15,35,9265,11
Js动画（二）梦幻西游之逍遥生游览北俱芦洲,https://www.cnblogs.com/ljchow/archive/2010/06/10/1755182.html,JayChow,2010-06-10 08:56,57,7024,13
[讨论]UI层到底使用哪种类？,https://www.cnblogs.com/yanyangtian/archive/2010/06/09/1754902.html,小洋（燕洋天）,2010-06-09 16:52,140,9699,16
Js动画（一）基础,https://www.cnblogs.com/ljchow/archive/2010/06/09/1754352.html,JayChow,2010-06-09 08:17,44,18680,19
成为优秀技术人员的两点建议,https://www.cnblogs.com/baiyanhuang/archive/2010/06/08/1754310.html,lzprgmr,2010-06-08 22:28,52,9414,22
Visual Studio 2010 实用功能总结 II,https://www.cnblogs.com/gnielee/archive/2010/06/08/vs2010-features-ii.html,Gnie,2010-06-08 10:44,106,16813,37
.Net 的区域性信息对程序移植性的影响,https://www.cnblogs.com/eaglet/archive/2010/06/08/1753694.html,eaglet,2010-06-08 09:19,16,3952,8
了解CSS的查找匹配原理，让CSS更简洁、高效,https://www.cnblogs.com/BearsTaR/archive/2010/06/08/efficient_css.html,BearRui(AK-47),2010-06-08 08:43,87,11080,22
程序员的语言“艳遇史”（五）——办公室秘书smalltalk,https://www.cnblogs.com/fzwudc/archive/2010/06/07/1753343.html,没一句正经的业余程序员,2010-06-07 17:06,28,5176,15
平凡不愿平庸，两年的编程心路,https://www.cnblogs.com/facingwaller/archive/2010/06/06/1752795.html,撞破南墙,2010-06-06 21:28,78,9582,17
Silverlight for Windows phone之初体验,https://www.cnblogs.com/chenkai/archive/2010/06/04/1751329.html,chenkai,2010-06-04 12:50,18,5612,7
ADO.NET Data Service中更新和查询一对多实体集的注意事项,https://www.cnblogs.com/chenxizhang/archive/2010/06/04/1751327.html,陈希章,2010-06-04 12:37,12,4462,4
基于.NET Framework 4.0的解决方案部署,https://www.cnblogs.com/chenxizhang/archive/2010/06/02/1750236.html,陈希章,2010-06-02 18:40,39,30928,8
Visual Studio 2010 实用功能总结,https://www.cnblogs.com/gnielee/archive/2010/06/02/vs2010-features.html,Gnie,2010-06-02 11:29,197,45689,64
Asp.Net 网站优化 数据库优化措施 使用主从库（上）,https://www.cnblogs.com/yukaizhao/archive/2010/06/02/sql-server-master-slave-mode.html,玉开,2010-06-02 09:21,26,7608,14
Windows Server AppFabric介绍,https://www.cnblogs.com/zhuqil/archive/2010/06/01/Windows-Server-AppFabric.html,麒麟,2010-06-01 21:01,16,10048,12
对于大型公司项目平台选择j2ee的几层认识(四),https://www.cnblogs.com/haoxiaobo/archive/2010/06/01/1749205.html,HAL9000,2010-06-01 15:13,67,9193,36
对于大型公司项目平台选择j2ee的几层认识(三),https://www.cnblogs.com/haoxiaobo/archive/2010/06/01/1749129.html,HAL9000,2010-06-01 14:04,21,7039,20
对于大型公司项目平台选择j2ee的几层认识（二）,https://www.cnblogs.com/haoxiaobo/archive/2010/06/01/1749078.html,HAL9000,2010-06-01 13:32,55,7901,22
对于大型公司项目平台选择j2ee的几层认识（一）,https://www.cnblogs.com/haoxiaobo/archive/2010/06/01/1748966.html,HAL9000,2010-06-01 11:40,73,12454,33
温柔的枚举陷阱,https://www.cnblogs.com/liuhonghai/archive/2010/06/01/1748958.html,刘鸿海,2010-06-01 11:33,32,4097,8
说说WCF通信安全,https://www.cnblogs.com/ejiyuan/archive/2010/05/31/1748237.html,ejiyuan,2010-05-31 14:59,1,7660,5
浅谈增强现实(Augmented Reality),https://www.cnblogs.com/luweii/archive/2010/05/31/1748048.html,@luweii,2010-05-31 14:44,24,30220,24
4年技术经验,https://www.cnblogs.com/Seapeak/archive/2010/05/31/1747866.html,xvhfeng,2010-05-31 09:42,144,10917,48
Asp.Net 网站优化系列 数据库优化 分字诀 分表（纵向拆分，横向分区）,https://www.cnblogs.com/yukaizhao/archive/2010/05/31/sql-server-table-split-partition.html,玉开,2010-05-31 09:10,25,8522,5
XML Web Service并发异步调用的问题及其解决方案,https://www.cnblogs.com/chenxizhang/archive/2010/05/31/1747812.html,陈希章,2010-05-31 08:44,27,8535,7
跨平台就是一种谎言,https://www.cnblogs.com/happycharles/archive/2010/05/30/1747740.html,刘晨_纷享科技,2010-05-30 23:34,58,18833,14
.net 跨平台也是一句谎言,https://www.cnblogs.com/Nobel/archive/2010/05/30/1747701.html,诺贝尔,2010-05-30 22:19,47,19406,5
在 Silverlight 应用程序中实现对 FLV 视频格式的支持,https://www.cnblogs.com/scottwong/archive/2010/05/30/1747522.html,Scott Wong,2010-05-30 18:18,113,12193,61
好铁不打钉，好程序员不去外包公司,https://www.cnblogs.com/faith-win/archive/2010/05/30/1747126.html,TimeZ,2010-05-30 10:25,95,16376,38
.NET(C#) Internals: .NET Framework中已使用的设计模式,https://www.cnblogs.com/skynet/archive/2010/05/29/1747155.html,吴秦,2010-05-29 20:01,18,9293,22
关于 VS2010 中 ASP.NET MVC2 网站编译任务的几个问题,https://www.cnblogs.com/haogj/archive/2010/05/28/1746737.html,冠军,2010-05-28 23:58,3,3986,3
个人的职业规划,https://www.cnblogs.com/Seapeak/archive/2010/05/28/1746408.html,xvhfeng,2010-05-28 16:05,28,6928,13
再谈团队，项目，产品,https://www.cnblogs.com/wsky/archive/2010/05/28/1746013.html,wsky,2010-05-28 09:57,9,3869,6
回应CSDN肖舸《做程序，要“专注”和“客观”》，实验比较各离散采样算法,https://www.cnblogs.com/miloyip/archive/2010/05/27/reply_discrete.html,Milo Yip,2010-05-27 23:57,73,25698,101
（原创）构建嵌入式小型Linux系统,https://www.cnblogs.com/lunix/archive/2010/05/27/qemu_build_small_linux.html,任怀鲁,2010-05-27 23:55,2,7362,6
凭什么要用面向对象编程（补充）,https://www.cnblogs.com/cj723/archive/2010/05/27/1745249.html,伍迷,2010-05-27 13:15,55,10199,16
凭什么要用面向对象编程——面向对象重要设计原则概述,https://www.cnblogs.com/cj723/archive/2010/05/26/1744499.html,伍迷,2010-05-26 17:21,108,22151,85
程序员应知——破窗与童子军军规,https://www.cnblogs.com/houbowei/archive/2010/05/25/1743872.html,侯伯薇,2010-05-25 20:20,18,3331,4
.Net 4.0 延迟加载:Lazy<T>,https://www.cnblogs.com/me-sa/archive/2010/05/25/Lazy-initialization-Fx4.html,坚强2002,2010-05-25 14:05,7,6979,6
C#语法糖（Csharp Syntactic sugar）大汇总,https://www.cnblogs.com/yukaizhao/archive/2010/05/25/csharp-Syntactic-sugar.html,玉开,2010-05-25 09:33,66,41411,56
项目估算与计划不是一般的难！,https://www.cnblogs.com/umlonline/archive/2010/05/24/1742965.html,张传波（Fireball）,2010-05-24 18:54,42,6486,48
工作回忆总结（第三年）,https://www.cnblogs.com/Seapeak/archive/2010/05/24/1742482.html,xvhfeng,2010-05-24 09:22,78,7468,23
(收藏)《博客园精华集》分类索引,https://www.cnblogs.com/KnightsWarrior/archive/2010/05/24/1742422.html,圣殿骑士,2010-05-24 02:10,175,24382,242
我的HTC Hero(G3)用户体验续,https://www.cnblogs.com/wangkewei/archive/2010/05/23/1742199.html,王克伟,2010-05-23 19:43,30,5957,8
Silverlight游戏设计(Game Design)：(十五)如果还有梦（完）,https://www.cnblogs.com/alamiye010/archive/2010/05/23/1742084.html,深蓝色右手,2010-05-23 15:48,35,8348,23
[原创].NET 分布式架构开发实战之一 故事起源,https://www.cnblogs.com/yanyangtian/archive/2010/05/23/1741908.html,小洋（燕洋天）,2010-05-23 09:03,47,31893,52
一个Bug 差点让服务器的文件系统崩溃,https://www.cnblogs.com/eaglet/archive/2010/05/21/1740669.html,eaglet,2010-05-21 10:18,54,8401,48
程序员应知——我们不是客户,https://www.cnblogs.com/houbowei/archive/2010/05/21/1740606.html,侯伯薇,2010-05-21 09:20,15,3589,9
回头再说：jQuery跨域原理,https://www.cnblogs.com/me-sa/archive/2010/05/20/getJSON-In-My-Eyes.html,坚强2002,2010-05-20 20:52,43,15877,13
工作回忆总结（第二年）,https://www.cnblogs.com/Seapeak/archive/2010/05/20/1739767.html,xvhfeng,2010-05-20 09:20,55,6999,20
程序员应知——技术债务,https://www.cnblogs.com/houbowei/archive/2010/05/20/1739751.html,侯伯薇,2010-05-20 08:56,19,4952,13
不要陷入自己挖的坑里面。分析一下所谓的发展危机,https://www.cnblogs.com/zc22/archive/2010/05/19/1739568.html,辰,2010-05-19 21:17,43,6464,21
Memcache and Mongodb,https://www.cnblogs.com/lovecindywang/archive/2010/05/19/1739025.html,lovecindywang,2010-05-19 11:23,22,14701,11
"高性能WEB开发(11) - flush让页面分块,逐步呈现",https://www.cnblogs.com/BearsTaR/archive/2010/05/19/flush_chunk_encoding.html,BearRui(AK-47),2010-05-19 10:18,77,20779,23
工作回忆总结（第一年）,https://www.cnblogs.com/Seapeak/archive/2010/05/19/1738862.html,xvhfeng,2010-05-19 09:10,74,11141,24
手工製Coded UI Test(Visual Studio 2010新的UI自動化測試),https://www.cnblogs.com/hwade/archive/2010/05/19/1738801.html,黃偉榮,2010-05-19 01:45,14,8899,11
HTTP协议及其POST与GET操作差异 & C#中如何使用POST、GET等,https://www.cnblogs.com/skynet/archive/2010/05/18/1738301.html,吴秦,2010-05-18 15:29,88,84300,144
